gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000068831,0.0363636363636364,0.818181818181818,0.145454545454545,66.26,1.4,0.945508208564851,0.000819069384196514,1.8969546533576e-07,0.933577103361219
ENSG00000010361,0.0909090909090909,0.8,0.109090909090909,34.57,1.2,0.90705478805545,0.00122624589576958,0.0304776005675569,0.935554402856225
ENSG00000213445,0.163636363636364,0.781818181818182,0.0545454545454546,32.29,12.3,0.828836111268995,0.00181145389543813,0.050169129256688,0.744538791625322
ENSG00000136490,0.145454545454545,0.763636363636364,0.0909090909090908,42.79,8.7,0.851500510061923,0.00264054673244296,0.00341306618286885,0.825536729209535
ENSG00000167614,0.145454545454545,0.763636363636364,0.0909090909090908,53.19,8.09,0.851500510061923,0.00264054673244296,8.59507489572309e-05,0.837440883648409
ENSG00000174292,0.127272727272727,0.763636363636364,0.109090909090909,44.78,7.3,0.872064654191184,0.00264054673244296,0.00182758635157398,0.85205298587789
ENSG00000176533,0.2,0.763636363636364,0.0363636363636364,51.98,8.09,0.777252389579798,0.00264054673244296,0.000139148527011579,0.837440883648409
ENSG00000178585,0.218181818181818,0.763636363636364,0.0181818181818182,33.37,8.07,0.748453793610475,0.00264054673244296,0.0398482659594448,0.837822020224937
ENSG00000181409,0.0909090909090909,0.763636363636364,0.145454545454545,44.9,4.5,0.90705478805545,0.00264054673244296,0.00175792469455183,0.896613760106272
ENSG00000186994,0.0727272727272727,0.763636363636364,0.163636363636364,41.99,2.1,0.921634077647126,0.00264054673244296,0.00434141818937273,0.926285266165688
ENSG00000197540,0.109090909090909,0.763636363636364,0.127272727272727,34.07,1.7,0.890561519938607,0.00264054673244296,0.0341328318384043,0.93052349877163
ENSG00000007264,0.163636363636364,0.745454545454546,0.0909090909090909,58.88,6.67,0.828836111268995,0.00379842112048867,7.36833065162479e-06,0.863055735563812
ENSG00000099822,0.109090909090909,0.745454545454546,0.145454545454545,29.49,5.3,0.890561519938607,0.00379842112048867,0.0869121638454951,0.885013770678179
ENSG00000100027,0.2,0.745454545454546,0.0545454545454546,33.98,11.59,0.777252389579798,0.00379842112048867,0.0348275986110125,0.76191639082243
ENSG00000100346,0.109090909090909,0.745454545454546,0.145454545454545,60.09,9.1,0.890561519938607,0.00379842112048867,4.1952407303647e-06,0.817437665256114
ENSG00000102934,0.181818181818182,0.745454545454546,0.0727272727272726,31.85,11.3,0.804073363321318,0.00379842112048867,0.0549421521304048,0.768823391221215
ENSG00000102981,0.2,0.745454545454546,0.0545454545454546,42.26,11.3,0.777252389579798,0.00379842112048867,0.0040055205181635,0.768823391221215
ENSG00000116544,0.0909090909090909,0.745454545454546,0.163636363636364,49.48,5.48,0.90705478805545,0.00379842112048867,0.000359995797846624,0.88228088620892
ENSG00000125510,0.163636363636364,0.745454545454546,0.0909090909090909,34.46,9.87,0.828836111268995,0.00379842112048867,0.0312526211510862,0.801198599759334
ENSG00000149527,0.181818181818182,0.745454545454546,0.0727272727272726,39.5,7.5,0.804073363321318,0.00379842112048867,0.00883524081645992,0.848439585940245
ENSG00000171450,0.0909090909090909,0.745454545454546,0.163636363636364,34.29,4.29,0.90705478805545,0.00379842112048867,0.0324823868677873,0.899512898016667
ENSG00000173868,0.0363636363636364,0.745454545454546,0.218181818181818,43.69,1.19,0.945508208564851,0.00379842112048867,0.00258506942026981,0.935652054207004
ENSG00000173898,0.163636363636364,0.745454545454546,0.0909090909090909,44.49,7.7,0.828836111268995,0.00379842112048867,0.00200641562120085,0.844767992720845
ENSG00000183248,0.145454545454545,0.745454545454546,0.109090909090909,54.98,8.9,0.851500510061923,0.00379842112048867,4.10589642012571e-05,0.821516133800407
ENSG00000074370,0.145454545454545,0.727272727272727,0.127272727272727,49.88,5.07,0.851500510061923,0.00539240935400154,0.000310459671779118,0.888439714414945
ENSG00000100276,0.145454545454545,0.727272727272727,0.127272727272727,38.08,7.59,0.851500510061923,0.00539240935400154,0.012912624257104,0.846794573393964
ENSG00000100379,0.163636363636364,0.727272727272727,0.109090909090909,27.78,6.18,0.828836111268995,0.00539240935400154,0.117601099568751,0.871217141150764
ENSG00000103199,0.181818181818182,0.727272727272727,0.0909090909090908,30.99,9.1,0.804073363321318,0.00539240935400154,0.0653011484558741,0.817437665256114
ENSG00000108387,0.181818181818182,0.727272727272727,0.0909090909090908,42.39,7.66,0.804073363321318,0.00539240935400154,0.00385224893839653,0.845506969107205
ENSG00000110400,0.163636363636364,0.727272727272727,0.109090909090909,34.79,8.69,0.828836111268995,0.00539240935400154,0.0289752909005112,0.825736237302236
ENSG00000122386,0.163636363636364,0.727272727272727,0.109090909090909,33.46,4.7,0.828836111268995,0.00539240935400154,0.0390724774253314,0.893796675198942
ENSG00000125531,0.0727272727272727,0.727272727272727,0.2,36.08,1.1,0.921634077647126,0.00539240935400154,0.0213544801023053,0.936525749620533
ENSG00000130475,0.181818181818182,0.727272727272727,0.0909090909090908,56.09,6.3,0.804073363321318,0.00539240935400154,2.55649342245645e-05,0.869250335080597
ENSG00000130748,0.236363636363636,0.727272727272727,0.0363636363636364,38.37,8.2,0.717799652011089,0.00539240935400154,0.0119678183314302,0.835334224466067
