gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000100422,0.174721189591078,0.79182156133829,0.033457249070632,182.71,29.85,0.901997143383261,0.000921476038513114,0.0010219147198911,0.850731342261361
ENSG00000162688,0.226765799256506,0.75092936802974,0.0223048327137547,105.13,39.84,0.828953865620575,0.00235421755563614,0.213123461614937,0.803237042760573
ENSG00000074755,0.197026022304833,0.739776951672863,0.0631970260223048,119.89,28.4,0.874107738357575,0.00300021253623739,0.109168098988199,0.856928434297641
ENSG00000066933,0.148698884758364,0.728624535315985,0.122676579925651,113.177389206976,28.11,0.928471789034022,0.00380179211415044,0.150806291931722,0.858146688016889
ENSG00000186260,0.223048327137546,0.724907063197026,0.0520446096654275,166.33,39.71,0.835105166431811,0.0041088455876368,0.00465204411538833,0.803908540329022
ENSG00000088812,0.219330855018587,0.721189591078067,0.0594795539033457,129.469238120611,31.75,0.841111354350069,0.00443790615004536,0.0650768501337575,0.84234350571962
ENSG00000138439,0.156133828996283,0.721189591078067,0.122676579925651,172.28,39.47,0.921540041110413,0.00443790615004536,0.00275022181721674,0.805144570872947
ENSG00000113391,0.20817843866171,0.717472118959108,0.0743494423791822,137.98,35.85,0.858259157067041,0.00479030927478019,0.0388227441237577,0.823208665212985
ENSG00000198740,0.24907063197026,0.717472118959108,0.033457249070632,157.76,46.28,0.789026955417663,0.00479030927478019,0.00943957391123984,0.768257668273502
ENSG00000055917,0.241635687732342,0.713754646840149,0.0446096654275093,93,32.98,0.802905761122397,0.00516745202138014,0.330741705290101,0.83675147348199
ENSG00000110429,0.237918215613383,0.713754646840149,0.0483271375464685,118.94,39.43,0.809632937332003,0.00516745202138014,0.114498824662949,0.805350114322566
ENSG00000140948,0.260223048327138,0.706319702602231,0.033457249070632,137.27,47.4,0.767168782626366,0.00600186069445641,0.0406167795430675,0.761838999130926
ENSG00000174231,0.226765799256506,0.706319702602231,0.0669144981412639,94.9,42.36,0.828953865620575,0.00600186069445641,0.31068665491741,0.789946963548757
ENSG00000142197,0.24907063197026,0.698884758364312,0.0520446096654275,202.87,45.98,0.789026955417663,0.0069535903351311,0.00011735503035426,0.769960443340966
ENSG00000152127,0.263940520446097,0.698884758364312,0.037174721189591,134.06,45.27,0.759612425370972,0.0069535903351311,0.0495843902172881,0.773962318112313
ENSG00000173273,0.263940520446097,0.698884758364312,0.037174721189591,124.45,46.07,0.759612425370972,0.0069535903351311,0.0860546067178685,0.76945034724166
ENSG00000206527,0.211895910780669,0.698884758364312,0.0892193308550185,144.81,45.32,0.852688185368106,0.0069535903351311,0.0246516641820412,0.773681790307941
ENSG00000100354,0.241635687732342,0.695167286245353,0.0631970260223048,125.46,43.95,0.802905761122397,0.0074776336845358,0.0814706995714874,0.781296807985752
ENSG00000117625,0.260223048327138,0.695167286245353,0.0446096654275093,108.55,42.31,0.767168782626366,0.0074776336845358,0.184992778080282,0.790215680506744
ENSG00000122912,0.204460966542751,0.695167286245353,0.100371747211896,133.15,37.38,0.863685663960562,0.0074776336845358,0.0523955619462151,0.815706894529258
ENSG00000166704,0.223048327137546,0.695167286245353,0.0817843866171003,130.59,39.35,0.835105166431811,0.0074776336845358,0.0609856547966721,0.805760805260767
ENSG00000135108,0.200743494423792,0.691449814126394,0.107806691449814,95.97,29.5,0.868968281025215,0.00803616276037522,0.299630435831618,0.852243355547139
ENSG00000167840,0.267657992565056,0.691449814126394,0.0408921933085502,148.58,41.77,0.751924422502523,0.00803616276037522,0.0188937572332359,0.793104922356281
ENSG00000121057,0.278810408921933,0.687732342007435,0.033457249070632,154.98,43.89,0.728095515532094,0.0086310387676668,0.011728296861956,0.781626906860837
ENSG00000136044,0.245353159851301,0.687732342007435,0.0669144981412639,183.88368169414,47.22,0.796036695374261,0.0086310387676668,0.00090916339260394,0.762877095942207
ENSG00000163590,0.144981412639405,0.687732342007435,0.16728624535316,175,37.37,0.93175655460887,0.0086310387676668,0.00214245395656532,0.815756559978214
ENSG00000166377,0.260223048327138,0.687732342007435,0.0520446096654276,97.71,45.93,0.767168782626366,0.0086310387676668,0.282042832769883,0.770243556946442
ENSG00000144036,0.24907063197026,0.684014869888476,0.0669144981412639,116.69,47.79,0.789026955417663,0.00926419256202593,0.127856326252494,0.759581271181647
ENSG00000011258,0.271375464684015,0.680297397769517,0.0483271375464685,148.7,44.56,0.744107173336849,0.009937625057033,0.0187310764871153,0.777924539753557
ENSG00000165516,0.245353159851301,0.680297397769517,0.0743494423791822,114.58,45.13,0.796036695374261,0.009937625057033,0.141332857166401,0.774746749395658
ENSG00000185515,0.275092936802974,0.680297397769517,0.0446096654275093,110.32,46.74,0.736163273913578,0.009937625057033,0.171385307838075,0.765633160361
