gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000105202,0.919540229885057,0.0459770114942529,0.0344827586206897,2.4,172.78,0.000690292618338306,0.982912120135634,0.960168628622327,2.37636925106699e-05
ENSG00000126602,0.913793103448276,0.0862068965517242,-5.55111512312578e-17,5.87,166.33,0.000772302184070428,0.968546766194323,0.949119347923641,5.89867681265455e-05
ENSG00000171490,0.879310344827586,0.0977011494252874,0.0229885057471265,14.98,133.45,0.00148361127533325,0.962958285151297,0.908424900644241,0.0030416183500801
ENSG00000183527,0.873563218390805,0.0862068965517242,0.0402298850574712,12.09,158.09,0.00164847078295538,0.968546766194323,0.923347673463022,0.000176547516457237
ENSG00000075914,0.862068965517241,0.114942528735632,0.0229885057471265,11.91,125.37,0.00202920957594799,0.953078622171492,0.924212007433407,0.00673274719414208
ENSG00000204392,0.862068965517241,0.126436781609195,0.0114942528735633,15.7,135.26,0.00202920957594799,0.945390364398392,0.90439234314993,0.00252206690692947
ENSG00000100316,0.85632183908046,0.0862068965517242,0.0574712643678161,6.58,130.16,0.00224808339193305,0.968546766194323,0.946582499135103,0.00423808209567444
ENSG00000113048,0.85632183908046,0.0919540229885057,0.0517241379310345,13.08,113.06,0.00224808339193305,0.965846402575962,0.918459328375719,0.0198552075633915
ENSG00000137054,0.85632183908046,0.114942528735632,0.028735632183908,18.56,133.09,0.00224808339193305,0.953078622171492,0.8870829527576,0.0031557841578036
ENSG00000065150,0.850574712643678,0.103448275862069,0.0459770114942529,16.54,132.59,0.00248813383559154,0.959873556937371,0.899524314317465,0.00332074620794209
ENSG00000128050,0.850574712643678,0.137931034482759,0.0114942528735633,14.67,203.89,0.00248813383559154,0.936738509562889,0.910121789113443,1.56945934914887e-07
ENSG00000165283,0.850574712643678,0.132183908045977,0.0172413793103449,15.86,127.38,0.00248813383559154,0.941189205519763,0.903478736341181,0.00556024670019917
ENSG00000115484,0.844827586206897,0.0977011494252874,0.0574712643678161,14.4,123.87,0.00275113172661468,0.962958285151297,0.911580586882027,0.00774509073150032
ENSG00000129351,0.844827586206897,0.126436781609195,0.028735632183908,15.81,105.84,0.00275113172661468,0.945390364398392,0.903764924868512,0.0348651983779698
ENSG00000136261,0.844827586206897,0.137931034482759,0.0172413793103448,15.16,143.16,0.00275113172661468,0.936738509562889,0.907428778027749,0.00106962294200819
ENSG00000106628,0.839080459770115,0.155172413793103,0.00574712643678163,22.33,157.4,0.00303896637312961,0.921806267302058,0.861002745924805,0.000192883046473913
ENSG00000125743,0.839080459770115,0.103448275862069,0.0574712643678161,8.75,123.07,0.00303896637312961,0.959873556937371,0.93820417893599,0.00833796762791284
ENSG00000138363,0.839080459770115,0.14367816091954,0.0172413793103449,21.92,149.59,0.00303896637312961,0.932029861746259,0.864022979137094,0.00050688102872265
ENSG00000126457,0.833333333333333,0.114942528735632,0.0517241379310345,14.88,147.39,0.00335365056081283,0.953078622171492,0.908974858496796,0.000657679813016343
ENSG00000127337,0.833333333333333,0.155172413793103,0.0114942528735632,18.09,118.36,0.00335365056081283,0.921806267302058,0.890071538428093,0.0127022876768124
ENSG00000074201,0.827586206896552,0.114942528735632,0.0574712643678161,10.34,116.06,0.00369732546720114,0.953078622171492,0.93143899310668,0.0154734126112679
ENSG00000100575,0.827586206896552,0.149425287356322,0.0229885057471264,18.16,109.95,0.00369732546720114,0.927055080935038,0.889630063476533,0.0254668572217154
ENSG00000159055,0.827586206896552,0.160919540229885,0.0114942528735632,22.24,145.18,0.00369732546720114,0.916275851110087,0.861669605125892,0.000849947792684214
ENSG00000198931,0.827586206896552,0.132183908045977,0.0402298850574713,12.91,113.67,0.00369732546720114,0.941189205519763,0.919315057352661,0.0188875519756244
ENSG00000204568,0.827586206896552,0.126436781609195,0.0459770114942529,16.81,107.54,0.00369732546720114,0.945390364398392,0.897921821531498,0.030679791135023
ENSG00000213339,0.827586206896552,0.14367816091954,0.0287356321839081,16.73,117.66,0.00369732546720114,0.932029861746259,0.898398560845218,0.0134962494924084
ENSG00000087269,0.82183908045977,0.120689655172414,0.057471264367816,14.53,123.5,0.00407226546704609,0.949350588341368,0.910880420234896,0.00801452177416828
ENSG00000131652,0.82183908045977,0.109195402298851,0.0689655172413793,11.53,123.32,0.00407226546704609,0.956583310519384,0.926012309334734,0.00814855064503717
ENSG00000178921,0.82183908045977,0.149425287356322,0.028735632183908,26.13,171.3,0.00407226546704609,0.927055080935038,0.830843997085423,2.93926299930192e-05
